"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"35","山口県","35201","下関市","352010191004","木屋川本町四丁目","34.076670","131.057046","1","3"
"35","山口県","35201","下関市","352010191005","木屋川本町五丁目","34.076792","131.053412","1","3"
"35","山口県","35201","下関市","352010192000","金比羅町","33.968264","130.916680","1","1"
"35","山口県","35201","下関市","352010193000","幸町","33.961644","130.943222","1","1"
"35","山口県","35201","下関市","352010194000","栄町","33.965213","130.928461","1","1"
"35","山口県","35201","下関市","352010195000","桜山町","33.959697","130.922101","1","1"
"35","山口県","35201","下関市","352010196000","笹山町","33.953371","130.927375","1","1"
"35","山口県","35201","下関市","352010197000","汐入町","33.971783","130.916605","1","1"
"35","山口県","35201","下関市","352010198001","勝谷新町一丁目","34.002841","130.967949","1","3"
"35","山口県","35201","下関市","352010198002","勝谷新町二丁目","34.006704","130.969666","1","3"
"35","山口県","35201","下関市","352010198003","勝谷新町三丁目","34.005771","130.971419","1","3"
"35","山口県","35201","下関市","352010198004","勝谷新町四丁目","34.005451","130.974060","1","3"
"35","山口県","35201","下関市","352010199000","新垢田北町","33.991070","130.911198","1","1"
"35","山口県","35201","下関市","352010200001","新垢田西町一丁目","33.989265","130.912654","1","3"
"35","山口県","35201","下関市","352010200002","新垢田西町二丁目","33.985289","130.913889","1","3"
"35","山口県","35201","下関市","352010200003","新垢田西町三丁目","33.987326","130.912744","1","3"
"35","山口県","35201","下関市","352010200004","新垢田西町四丁目","33.989255","130.910453","1","3"
"35","山口県","35201","下関市","352010201001","新垢田東町一丁目","33.988801","130.915983","1","3"
"35","山口県","35201","下関市","352010201002","新垢田東町二丁目","33.990024","130.915020","1","3"
"35","山口県","35201","下関市","352010202001","新垢田南町一丁目","33.987626","130.916544","1","3"
"35","山口県","35201","下関市","352010202002","新垢田南町二丁目","33.986459","130.916882","1","3"
"35","山口県","35201","下関市","352010202003","新垢田南町三丁目","33.984720","130.915363","1","3"
"35","山口県","35201","下関市","352010203000","新地町","33.955957","130.921235","1","1"
"35","山口県","35201","下関市","352010204000","新地西町","33.956589","130.919792","1","1"
"35","山口県","35201","下関市","352010205000","筋ヶ浜町","33.961327","130.913701","1","1"
"35","山口県","35201","下関市","352010206000","筋川町","33.965547","130.915266","1","1"
"35","山口県","35201","下関市","352010207001","大学町一丁目","33.986335","130.933180","1","3"
"35","山口県","35201","下関市","352010207002","大学町二丁目","33.988177","130.933409","1","3"
"35","山口県","35201","下関市","352010207003","大学町三丁目","33.990424","130.934928","1","3"
"35","山口県","35201","下関市","352010207004","大学町四丁目","33.992331","130.936595","1","3"
"35","山口県","35201","下関市","352010207005","大学町五丁目","33.987314","130.937359","1","3"
"35","山口県","35201","下関市","352010208000","大平町","33.963321","130.918493","1","1"
"35","山口県","35201","下関市","352010209000","宝町","33.982046","130.939874","1","1"
"35","山口県","35201","下関市","352010210001","田倉御殿町一丁目","34.014800","130.973812","1","3"
"35","山口県","35201","下関市","352010210002","田倉御殿町二丁目","34.015665","130.975287","1","3"
"35","山口県","35201","下関市","352010211001","竹崎町一丁目","33.951515","130.926215","1","3"
"35","山口県","35201","下関市","352010211002","竹崎町二丁目","33.952416","130.923523","1","3"
"35","山口県","35201","下関市","352010211003","竹崎町三丁目","33.952295","130.921388","1","3"
"35","山口県","35201","下関市","352010211004","竹崎町四丁目","33.949264","130.924722","1","3"
"35","山口県","35201","下関市","352010212001","武久町一丁目","33.981740","130.924285","1","3"
"35","山口県","35201","下関市","352010212002","武久町二丁目","33.981768","130.916791","1","3"
"35","山口県","35201","下関市","352010213000","武久西原台","33.985987","130.921085","1","1"
"35","山口県","35201","下関市","352010214000","田中町","33.959265","130.940728","1","1"
"35","山口県","35201","下関市","352010215000","壇之浦町","33.963914","130.953861","1","1"
"35","山口県","35201","下関市","352010216000","千鳥ヶ丘町","34.033179","131.006478","1","1"
"35","山口県","35201","下関市","352010217000","千鳥浜町","34.035894","131.019905","1","1"
"35","山口県","35201","下関市","352010218000","中央町","33.961174","130.928642","1","1"
"35","山口県","35201","下関市","352010219001","長府安養寺一丁目","34.007836","130.982227","1","3"
"35","山口県","35201","下関市","352010219002","長府安養寺二丁目","34.002901","130.982773","1","3"
"35","山口県","35201","下関市","352010219003","長府安養寺三丁目","34.000937","130.983364","1","3"
"35","山口県","35201","下関市","352010219004","長府安養寺四丁目","34.003501","130.984514","1","3"
"35","山口県","35201","下関市","352010220000","長府印内町","34.005150","130.991933","1","1"
"35","山口県","35201","下関市","352010221000","長府江下町","34.012733","130.996432","1","1"
"35","山口県","35201","下関市","352010222000","長府扇町","34.018721","131.011712","1","1"
"35","山口県","35201","下関市","352010223000","長府逢坂町","33.998278","130.982917","1","1"
"35","山口県","35201","下関市","352010224000","長府金屋町","34.002345","130.989963","1","1"
"35","山口県","35201","下関市","352010225000","長府金屋浜町","34.001883","130.991248","1","1"
"35","山口県","35201","下関市","352010226001","長府亀の甲一丁目","34.000900","130.987486","1","3"
"35","山口県","35201","下関市","352010226002","長府亀の甲二丁目","34.002855","130.987727","1","3"
"35","山口県","35201","下関市","352010227001","長府川端一丁目","33.996102","130.982693","1","3"
"35","山口県","35201","下関市","352010227002","長府川端二丁目","33.992028","130.983184","1","3"
"35","山口県","35201","下関市","352010228000","長府黒門町","33.984529","130.984332","1","1"
"35","山口県","35201","下関市","352010229000","長府黒門東町","33.989356","130.989573","1","1"
"35","山口県","35201","下関市","352010230000","長府黒門南町","33.986753","130.987842","1","1"
"35","山口県","35201","下関市","352010231000","長府古城町","34.011244","130.993049","1","1"
"35","山口県","35201","下関市","352010232000","長府紺屋町","34.001517","130.985566","1","1"
"35","山口県","35201","下関市","352010233001","長府才川一丁目","34.027100","131.008586","1","3"
"35","山口県","35201","下関市","352010233002","長府才川二丁目","34.022996","131.001355","1","3"
"35","山口県","35201","下関市","352010234001","長府侍町一丁目","33.994299","130.986387","1","3"
"35","山口県","35201","下関市","352010234002","長府侍町二丁目","33.995206","130.989556","1","3"
"35","山口県","35201","下関市","352010235000","長府四王司町","34.018428","130.986348","1","1"
"35","山口県","35201","下関市","352010236000","長府新四王司町","34.018720","130.983739","1","1"
"35","山口県","35201","下関市","352010237000","長府新松原町","33.992237","130.989064","1","1"
"35","山口県","35201","下関市","352010238000","長府惣社町","33.996910","130.986360","1","1"
"35","山口県","35201","下関市","352010239000","長府外浦町","33.987813","130.991782","1","1"
"35","山口県","35201","下関市","352010240000","長府高場町","33.978925","130.976064","1","1"
"35","山口県","35201","下関市","352010241000","長府珠の浦町","34.006937","130.978470","1","1"
"35","山口県","35201","下関市","352010242000","長府土居の内町","33.999167","130.989620","1","1"
"35","山口県","35201","下関市","352010243000","長府豊浦町","34.010103","130.989841","1","1"
"35","山口県","35201","下関市","352010244000","長府中尾町","34.009191","130.986580","1","1"
"35","山口県","35201","下関市","352010245000","長府中土居北町","34.007033","130.988303","1","1"
"35","山口県","35201","下関市","352010246000","長府中土居本町","34.005810","130.989879","1","1"
"35","山口県","35201","下関市","352010247000","長府中之町","34.000365","130.989678","1","1"
"35","山口県","35201","下関市","352010248000","長府中浜町","33.998132","130.989049","1","1"
"35","山口県","35201","下関市","352010249000","長府中六波町","34.013067","130.991732","1","1"
"35","山口県","35201","下関市","352010250000","長府野久留米町","33.992312","130.981337","1","1"
"35","山口県","35201","下関市","352010251000","長府羽衣町","33.990202","130.986977","1","1"
"35","山口県","35201","下関市","352010252000","長府羽衣南町","33.989168","130.985055","1","1"
"35","山口県","35201","下関市","352010253000","長府浜浦町","33.982802","130.979540","1","1"
"35","山口県","35201","下関市","352010254000","長府浜浦西町","33.986318","130.978582","1","1"
"35","山口県","35201","下関市","352010255000","長府浜浦南町","33.980734","130.976854","1","1"
"35","山口県","35201","下関市","352010256000","長府東侍町","33.994230","130.992534","1","1"
"35","山口県","35201","下関市","352010257000","長府日の出町","34.014767","130.993572","1","1"
